order_id,customer_id,restaurant_name,cuisine_type,cost_of_the_order,day_of_the_week,rating,food_preparation_time,delivery_time,signup_date,city,device_type,acquisition_channel,app_version,experiment_group,session_id,session_date,recommendation_seen,recommendation_clicked,restaurants_viewed,cart_created,order_completed,coupon_used
1477780,303409,TAO,Japanese,12.18,Weekend,,23,24,2023-07-07 04:13:56,Chennai,Android,Organic,4.9.0,Variant,S101099,2024-01-21 00:01:36,1,1,4,1,1,0
1477726,268958,Osteria Morini,Italian,19.45,Weekend,,26,29,2023-11-29 07:14:42,Bangalore,Android,Referral,4.9.0,Control,S101100,2024-01-05 00:35:39,1,0,1,1,1,0
1477703,121681,Momoya,Japanese,11.59,Weekend,5.0,20,21,2023-11-10 06:09:38,Bangalore,Android,Google Ads,4.9.0,Variant,S101101,2024-01-06 11:12:07,1,0,4,0,1,1
1476631,57263,Nobu Next Door,Japanese,9.22,Weekend,,29,23,2023-08-18 23:40:06,Delhi,iOS,Facebook,4.9.0,Control,S101102,2024-01-01 09:41:51,1,0,2,1,1,0
1476822,284256,Empanada Mama (closed),Mexican,12.13,Weekend,5.0,21,22,2023-11-24 11:56:12,Chennai,Android,Referral,4.9.0,Variant,S101103,2024-01-23 05:55:35,1,0,2,0,1,1
1477869,125854,Shake Shack,American,15.76,Weekend,4.0,34,27,2023-12-09 23:51:06,Pune,Android,Google Ads,4.8.1,Variant,S101104,2024-01-30 04:36:29,1,1,7,1,1,0
1478245,52832,Junoon,Indian,29.49,Weekend,5.0,23,17,2023-07-24 06:03:41,Mumbai,iOS,Organic,4.8.1,Variant,S101105,2024-01-12 07:40:39,1,0,2,0,1,1
1477250,41409,Nobu Next Door,Japanese,19.35,Weekend,4.0,28,30,2023-12-02 16:19:46,Delhi,Android,Referral,4.8.1,Control,S101106,2024-01-11 09:58:05,1,0,4,1,1,0
1477591,97806,Shake Shack,American,31.43,Weekend,,30,19,2023-08-25 07:54:10,Bangalore,Android,Organic,4.9.0,Variant,S101107,2024-01-08 01:05:46,1,0,1,0,1,0
1477840,35309,Blue Ribbon Sushi,Japanese,19.4,Weekend,5.0,24,25,2023-11-12 12:57:46,Delhi,Android,Organic,4.9.0,Control,S101108,2024-01-04 16:01:55,1,0,3,1,1,0
1477613,186473,Blue Ribbon Sushi,Japanese,11.69,Weekend,,28,29,2023-08-29 09:06:37,Bangalore,Android,Organic,4.9.0,Control,S101109,2024-01-06 18:51:16,1,0,3,0,1,0
1477129,52832,Han Dynasty,Chinese,19.3,Weekend,,34,21,2023-07-24 06:03:41,Mumbai,iOS,Organic,4.8.1,Variant,S101110,2024-01-23 17:02:45,1,0,4,0,1,0
1476670,355970,The Meatball Shop,Italian,7.61,Weekend,3.0,20,26,2023-10-26 15:33:31,Hyderabad,Android,Organic,4.8.1,Control,S101111,2024-01-08 01:46:53,1,0,3,1,1,0
1478155,5693,The Meatball Shop,Italian,8.3,Weekday,,29,32,2023-07-27 08:19:20,Mumbai,Android,Organic,4.9.0,Control,S101112,2024-01-09 21:32:14,1,1,5,1,1,1
1477928,70709,RedFarm Hudson,Chinese,25.17,Weekend,,21,17,2023-08-21 00:30:49,Chennai,Android,Google Ads,4.8.1,Control,S101113,2024-01-01 13:04:17,1,1,7,1,1,0
1478233,264707,TAO,Japanese,12.08,Weekday,3.0,24,26,2023-09-14 21:09:28,Chennai,iOS,Organic,4.8.1,Control,S101114,2024-01-16 05:47:50,1,1,5,1,1,1
1477622,84087,The Meatball Shop,Italian,12.71,Weekday,5.0,29,33,2023-11-20 20:54:56,Chennai,Android,Referral,4.9.0,Control,S101115,2024-01-22 06:57:13,1,0,1,1,1,1
1478130,114410,The Meatball Shop,Italian,12.18,Weekend,,20,16,2023-08-21 05:30:19,Mumbai,Android,Facebook,4.8.1,Control,S101116,2024-01-28 05:17:58,1,0,4,1,1,1
1477698,60835,Parm,Italian,29.35,Weekend,5.0,29,17,2023-08-31 13:53:05,Hyderabad,Android,Facebook,4.9.0,Variant,S101117,2024-01-28 11:48:48,1,1,5,1,1,0
1478080,312853,Five Guys Burgers and Fries,American,25.27,Weekend,5.0,27,29,2023-12-26 08:00:16,Bangalore,iOS,Google Ads,4.9.0,Control,S101118,2024-01-24 10:56:20,1,0,4,0,1,0
1477533,236739,Xi'an Famous Foods,Chinese,8.54,Weekend,5.0,29,30,2023-10-17 23:05:23,Delhi,Android,Organic,4.8.1,Variant,S101119,2024-01-09 04:52:34,1,1,6,1,1,1
1476729,396481,Han Dynasty,Chinese,29.15,Weekend,,27,15,2023-12-20 07:36:28,Pune,Android,Organic,4.9.0,Variant,S101120,2024-01-24 05:45:54,1,1,5,1,1,0
1477980,385150,Blue Ribbon Sushi,Japanese,17.85,Weekend,,28,18,2023-07-27 11:43:47,Bangalore,Android,Instagram,4.8.1,Variant,S101121,2024-01-02 16:15:31,1,1,4,0,1,0
1478019,106006,Blue Ribbon Sushi Izakaya,Japanese,16.1,Weekend,3.0,20,28,2023-11-04 10:13:57,Delhi,iOS,Organic,4.9.0,Variant,S101122,2024-01-18 06:30:52,1,0,4,0,1,0
1477505,399832,The Kati Roll Company,Indian,14.07,Weekend,5.0,23,20,2023-10-12 04:13:58,Mumbai,iOS,Referral,4.8.1,Variant,S101123,2024-01-27 03:40:43,1,1,6,1,1,0
1477204,376578,Shake Shack,American,15.57,Weekday,4.0,34,25,2023-09-25 12:05:15,Bangalore,Android,Google Ads,4.9.0,Variant,S101124,2024-01-05 15:38:41,0,1,5,1,1,1
1477988,82041,Parm,Italian,16.44,Weekend,4.0,23,22,2023-12-25 14:47:31,Hyderabad,iOS,Facebook,4.9.0,Control,S101125,2024-01-24 06:02:40,1,0,1,1,1,0
1478345,365871,Cafe de La Esquina,Mexican,16.06,Weekend,5.0,27,21,2023-07-16 10:06:37,Bangalore,Android,Organic,4.9.0,Variant,S101126,2024-01-04 00:28:30,1,0,4,0,1,1
1478413,318689,Olive Garden,Italian,6.74,Weekend,5.0,23,19,2023-09-26 00:17:16,Mumbai,Android,Instagram,4.8.1,Control,S101127,2024-01-02 00:25:55,1,0,2,0,1,0
1476639,399172,Blue Ribbon Fried Chicken,American,14.07,Weekday,,20,31,2023-10-30 19:34:01,Hyderabad,Android,Instagram,4.9.0,Control,S101128,2024-01-23 10:17:58,1,0,1,1,1,0
1477985,325272,Cho Dang Gol,Korean,12.13,Weekend,4.0,29,16,2023-11-21 21:09:55,Delhi,Android,Organic,4.9.0,Control,S101129,2024-01-03 09:46:30,1,1,5,1,1,0
1477198,86449,The Meatball Shop,Italian,8.54,Weekend,3.0,31,15,2023-10-14 09:40:24,Mumbai,iOS,Google Ads,4.9.0,Variant,S101130,2024-01-25 03:14:19,1,0,2,1,1,1
1476973,101746,Cafeteria,American,11.59,Weekend,,24,19,2023-09-15 22:18:25,Bangalore,Android,Organic,4.9.0,Control,S101131,2024-01-29 15:38:59,1,0,1,1,1,1
1477961,167738,Jack's Wife Freda,Mediterranean,31.43,Weekend,5.0,34,20,2023-09-02 05:26:50,Mumbai,Android,Organic,4.8.1,Variant,S101132,2024-01-07 05:41:24,1,0,4,0,1,1
1477092,144851,Benihana,Japanese,16.11,Weekend,,25,29,2023-12-02 23:00:09,Pune,Android,Organic,4.9.0,Variant,S101133,2024-01-24 03:27:32,1,0,2,0,1,0
1477866,44706,Blue Ribbon Sushi,Japanese,9.41,Weekend,5.0,24,18,2023-10-12 01:52:01,Bangalore,Android,Organic,4.8.1,Variant,S101134,2024-01-12 12:44:21,1,1,7,1,1,1
1478041,96456,67 Burger,American,29.05,Weekday,5.0,20,28,2023-12-08 06:07:00,Pune,Android,Organic,4.9.0,Variant,S101135,2024-01-20 17:40:15,1,0,4,1,1,0
1477860,209179,RedFarm Broadway,Chinese,5.87,Weekend,4.0,27,22,2023-09-06 17:20:44,Delhi,iOS,Organic,4.9.0,Variant,S101136,2024-01-15 09:14:05,1,0,1,0,1,1
1478232,77371,Blue Ribbon Sushi Bar & Grill,Japanese,12.18,Weekend,4.0,24,15,2023-09-18 21:43:56,Hyderabad,Android,Google Ads,4.8.1,Control,S101137,2024-01-23 12:41:44,1,0,2,0,1,0
1477023,99288,Boqueria,Spanish,12.13,Weekday,,33,28,2023-11-17 12:14:28,Chennai,Android,Google Ads,4.9.0,Control,S101138,2024-01-29 19:32:49,1,0,4,0,1,1
1477455,38336,Rubirosa,Italian,16.2,Weekend,4.0,21,27,2023-11-15 03:59:33,Delhi,Android,Organic,4.8.1,Variant,S101139,2024-01-26 20:55:07,1,0,4,1,1,1
1477709,110461,Blue Ribbon Sushi,Japanese,5.97,Weekend,3.0,31,30,2023-10-25 02:04:17,Bangalore,Android,Organic,4.8.1,Variant,S101140,2024-01-11 11:52:19,1,0,4,1,1,0
1477263,291667,Shake Shack,American,12.23,Weekday,5.0,35,25,2023-10-21 13:44:50,Mumbai,Android,Organic,4.9.0,Control,S101141,2024-01-23 23:04:11,1,0,2,1,1,0
1477242,63890,Blue Ribbon Sushi,Japanese,14.12,Weekday,5.0,35,33,2023-12-06 02:23:03,Delhi,Android,Organic,4.9.0,Variant,S101142,2024-01-24 02:27:35,1,1,6,1,1,0
1476788,310706,Parm,Italian,6.74,Weekday,5.0,25,30,2023-12-05 22:21:35,Chennai,Android,Organic,4.9.0,Control,S101143,2024-01-16 02:34:49,1,0,4,0,1,1
1477783,73895,RedFarm Broadway,Chinese,19.4,Weekend,5.0,24,25,2023-11-15 07:21:23,Hyderabad,Android,Facebook,4.8.1,Variant,S101144,2024-01-18 05:54:37,1,0,2,1,1,0
1478231,141732,Blue Ribbon Fried Chicken,American,12.13,Weekend,,35,29,2023-12-19 17:32:48,Hyderabad,Android,Instagram,4.8.1,Variant,S101145,2024-01-07 06:55:51,1,0,1,1,1,0
1476798,110858,Burger Joint,American,14.16,Weekend,4.0,28,28,2023-09-11 06:21:09,Hyderabad,iOS,Organic,4.9.0,Variant,S101146,2024-01-01 18:47:22,1,1,5,1,1,1
1477432,345798,Yama Japanese Restaurant,Japanese,12.13,Weekend,,26,26,2023-07-15 21:24:03,Mumbai,Android,Organic,4.9.0,Variant,S101147,2024-01-02 01:01:33,1,0,2,1,1,0
1478044,354719,Jack's Wife Freda,Mediterranean,31.38,Weekend,,28,18,2023-10-23 16:41:49,Chennai,Android,Google Ads,4.8.1,Variant,S101148,2024-01-19 00:16:22,1,0,3,0,1,0
1477789,185355,Sushi Samba,Japanese,22.85,Weekday,5.0,21,32,2023-10-23 20:09:52,Delhi,Android,Organic,4.9.0,Control,S101149,2024-01-03 12:20:15,1,0,2,0,1,1
1477736,361701,Westville Hudson,American,32.93,Weekend,5.0,30,20,2023-10-05 05:49:50,Delhi,Android,Instagram,4.8.1,Control,S101150,2024-01-24 04:34:39,1,0,1,1,1,0
1478235,114234,The Meatball Shop,Italian,19.4,Weekend,,20,16,2023-09-10 18:24:06,Delhi,Android,Referral,4.9.0,Variant,S101151,2024-01-21 07:44:16,1,0,1,0,1,0
1478156,41968,Shake Shack,American,8.1,Weekend,,25,24,2023-09-19 19:58:16,Hyderabad,Android,Organic,4.9.0,Control,S101152,2024-01-21 01:14:25,1,0,4,0,1,1
1478262,48851,Melt Shop,American,9.02,Weekday,,29,24,2023-10-10 15:45:48,Delhi,Android,Referral,4.8.1,Variant,S101153,2024-01-01 09:59:14,1,0,3,0,1,0
1476554,368663,Shake Shack,American,9.12,Weekend,,31,19,2023-09-27 14:21:49,Bangalore,Android,Organic,4.9.0,Variant,S101154,2024-01-07 02:21:01,1,1,4,1,1,1
1476787,78887,TAO,Japanese,6.69,Weekday,4.0,26,25,2023-12-15 22:19:47,Bangalore,iOS,Google Ads,4.8.1,Variant,S101155,2024-01-24 15:53:44,1,0,1,1,1,0
1476744,71743,Serafina Fabulous Pizza,Italian,16.88,Weekend,,33,27,2023-11-05 08:34:43,Mumbai,Android,Facebook,4.9.0,Variant,S101156,2024-01-11 06:07:20,1,0,1,1,1,0
1476951,331143,Waverly Diner,American,16.3,Weekday,3.0,28,25,2023-08-11 19:30:00,Bangalore,Android,Organic,4.9.0,Variant,S101157,2024-01-04 17:41:58,1,0,1,0,1,1
1477429,252965,Five Guys Burgers and Fries,American,9.27,Weekend,4.0,23,25,2023-09-01 14:44:21,Bangalore,Android,Organic,4.8.1,Variant,S101158,2024-01-13 09:52:08,1,1,5,1,1,1
1476986,298794,TAO,Japanese,15.86,Weekend,4.0,22,17,2023-08-27 03:56:43,Hyderabad,Android,Instagram,4.8.1,Control,S101159,2024-01-26 23:51:49,1,1,8,1,1,1
1477441,275689,Blue Ribbon Sushi,Japanese,12.23,Weekend,,20,24,2023-11-25 05:54:54,Pune,Android,Organic,4.8.1,Control,S101160,2024-01-02 08:25:39,1,0,3,1,1,0
1477667,106478,Balthazar Boulangerie,French,12.13,Weekend,5.0,25,24,2023-11-29 20:02:18,Bangalore,Android,Google Ads,4.8.1,Control,S101161,2024-01-22 21:16:09,1,0,4,1,1,0
1476583,62929,Bareburger,American,17.03,Weekend,5.0,35,21,2023-09-12 01:08:46,Hyderabad,Android,Facebook,4.9.0,Variant,S101162,2024-01-15 21:23:05,1,0,4,1,1,1
1478030,131093,Bareburger,American,13.77,Weekend,3.0,33,29,2023-08-29 13:33:06,Hyderabad,Android,Facebook,4.9.0,Variant,S101163,2024-01-10 00:45:16,1,0,4,0,1,1
1478373,40808,V-Nam Cafe,Vietnamese,6.01,Weekday,3.0,20,31,2023-11-26 12:19:55,Delhi,Android,Google Ads,4.8.1,Control,S101164,2024-01-29 04:03:48,1,0,1,1,1,1
1477634,387227,Blue Ribbon Sushi Bar & Grill,Japanese,29.25,Weekday,,25,29,2023-12-15 22:55:46,Mumbai,Android,Google Ads,4.9.0,Variant,S101165,2024-01-16 19:40:53,1,0,4,1,1,1
1476591,128224,Blue Ribbon Sushi,Japanese,16.1,Weekend,3.0,26,17,2023-07-20 05:38:29,Chennai,Android,Organic,4.9.0,Variant,S101166,2024-01-12 17:55:29,1,0,1,0,1,0
1476704,325285,RedFarm Hudson,Chinese,5.73,Weekday,,25,25,2023-08-26 01:10:11,Delhi,Android,Organic,4.9.0,Control,S101167,2024-01-19 03:14:07,1,0,3,1,1,0
1478216,142619,Shake Shack,American,6.07,Weekend,4.0,28,19,2023-10-06 09:36:38,Hyderabad,Android,Google Ads,4.9.0,Variant,S101168,2024-01-29 00:22:44,1,1,6,1,1,0
1478066,156218,RedFarm Hudson,Chinese,15.23,Weekend,5.0,31,16,2023-10-25 16:05:46,Hyderabad,Android,Organic,4.8.1,Control,S101169,2024-01-30 21:22:49,1,0,3,1,1,0
1477626,122802,Parm,Italian,9.17,Weekend,,25,17,2023-11-08 18:11:21,Bangalore,Android,Instagram,4.8.1,Control,S101170,2024-01-18 03:07:15,1,1,6,1,1,0
1476861,94700,Tamarind TriBeCa,Indian,29.15,Weekend,3.0,35,22,2023-07-16 16:32:11,Bangalore,Android,Referral,4.9.0,Control,S101171,2024-01-03 04:20:56,1,0,4,1,1,0
1476899,335155,Shake Shack,American,29.05,Weekend,4.0,33,16,2023-07-06 04:32:25,Hyderabad,Android,Referral,4.8.1,Control,S101172,2024-01-24 05:13:52,1,0,4,0,1,0
1478248,113926,Han Dynasty,Chinese,33.03,Weekday,5.0,35,32,2023-10-14 18:14:42,Bangalore,Android,Google Ads,4.9.0,Variant,S101173,2024-01-03 15:28:24,1,1,8,1,1,0
1477827,65009,Blue Ribbon Sushi Izakaya,Japanese,8.83,Weekday,5.0,34,27,2023-07-17 23:08:09,Delhi,Android,Organic,4.9.0,Control,S101174,2024-01-20 14:44:53,1,0,2,1,1,1
1477227,373689,Bareburger,American,6.74,Weekend,,26,29,2023-07-01 13:36:24,Delhi,Android,Organic,4.8.1,Variant,S101175,2024-01-24 15:54:51,1,1,6,1,1,1
1478034,77786,Sushi of Gari Tribeca,Japanese,17.03,Weekend,,23,22,2023-09-29 14:18:14,Bangalore,Android,Organic,4.8.1,Control,S101176,2024-01-19 05:21:26,1,1,6,1,1,1
1478181,97079,Benihana,Japanese,25.22,Weekday,4.0,27,27,2023-08-16 22:48:38,Hyderabad,Android,Organic,4.9.0,Control,S101177,2024-01-07 15:10:44,1,0,2,0,1,0
1477489,14869,Tres Carnes,Mexican,9.17,Weekend,4.0,25,30,2023-11-09 15:13:54,Hyderabad,Android,Facebook,4.8.1,Variant,S101178,2024-01-13 14:36:25,1,1,6,1,1,0
1476804,113477,Schnipper's Quality Kitchen,American,12.18,Weekend,,31,22,2023-08-12 15:45:01,Mumbai,iOS,Google Ads,4.8.1,Variant,S101179,2024-01-19 09:33:09,1,0,4,1,1,0
1478004,54540,Parm,Italian,12.18,Weekend,,29,16,2023-07-22 18:04:50,Mumbai,Android,Instagram,4.9.0,Variant,S101180,2024-01-09 07:05:56,1,0,2,0,1,0
1477650,284835,Shake Shack,American,15.57,Weekend,5.0,32,17,2023-07-12 15:04:06,Hyderabad,Android,Organic,4.9.0,Control,S101181,2024-01-01 14:13:46,1,1,7,1,1,0
1478069,130521,Lucky's Famous Burgers,American,12.13,Weekday,5.0,21,30,2023-11-13 15:01:10,Bangalore,Android,Referral,4.8.1,Control,S101182,2024-01-15 04:41:16,1,0,3,0,1,1
1477175,47235,Blue Ribbon Fried Chicken,American,14.6,Weekend,3.0,27,27,2023-12-24 00:45:00,Mumbai,Android,Organic,4.9.0,Control,S101183,2024-01-07 14:56:52,1,0,3,0,1,1
1477943,294478,Sushi of Gari 46,Japanese,11.84,Weekend,,27,24,2023-11-09 10:23:25,Pune,Android,Google Ads,4.8.1,Control,S101184,2024-01-29 03:57:58,1,0,4,1,1,1
1477467,164005,Sushi of Gari,Japanese,14.07,Weekend,,35,26,2023-09-20 19:22:01,Bangalore,Android,Organic,4.8.1,Control,S101185,2024-01-03 14:15:37,1,0,4,0,1,1
1477474,357761,Go Go Curry,Japanese,33.03,Weekend,,22,15,2023-11-20 02:07:45,Hyderabad,Android,Instagram,4.8.1,Control,S101186,2024-01-18 08:54:04,1,0,1,1,1,0
1477996,82041,Shake Shack,American,8.1,Weekend,5.0,26,27,2023-12-25 14:47:31,Hyderabad,iOS,Facebook,4.9.0,Control,S101187,2024-01-11 18:06:08,1,0,2,1,1,0
1477782,275689,Dirty Bird to Go,American,12.18,Weekday,,20,24,2023-11-25 05:54:54,Pune,Android,Organic,4.8.1,Control,S101188,2024-01-05 04:57:56,0,0,4,1,1,0
1477527,120353,Parm,Italian,5.72,Weekend,4.0,26,27,2023-08-27 16:34:05,Hyderabad,iOS,Referral,4.9.0,Variant,S101189,2024-01-17 04:58:03,1,0,3,1,1,0
1476837,147468,Nha Trang One,Vietnamese,15.67,Weekday,3.0,23,24,2023-08-19 19:42:52,Bangalore,iOS,Google Ads,4.9.0,Control,S101190,2024-01-21 01:28:29,1,0,1,0,1,0
1477686,105837,Nobu Next Door,Japanese,12.18,Weekend,4.0,29,20,2023-11-10 09:20:59,Bangalore,Android,Instagram,4.9.0,Control,S101191,2024-01-19 01:06:01,1,0,1,1,1,0
1476795,103970,Shake Shack,American,16.2,Weekend,,20,21,2023-09-19 07:41:45,Chennai,iOS,Instagram,4.8.1,Control,S101192,2024-01-09 00:09:17,1,0,2,0,1,0
1477599,60270,Market Table,American,6.79,Weekend,,21,17,2023-11-11 20:24:51,Mumbai,Android,Organic,4.9.0,Variant,S101193,2024-01-05 12:31:59,1,1,8,1,1,0
1477564,378820,Sushi Samba,Japanese,12.61,Weekend,5.0,29,29,2023-09-20 01:09:47,Hyderabad,iOS,Organic,4.9.0,Control,S101194,2024-01-18 16:25:37,1,0,4,1,1,0
1476733,264707,TAO,Japanese,32.93,Weekend,,34,16,2023-09-14 21:09:28,Chennai,iOS,Organic,4.8.1,Control,S101195,2024-01-14 07:25:47,1,1,4,1,1,0
1477753,65306,Sushi of Gari Tribeca,Japanese,14.79,Weekend,,32,24,2023-09-17 00:54:31,Bangalore,Android,Facebook,4.9.0,Control,S101196,2024-01-25 12:25:24,1,1,7,1,1,0
1476825,143866,Otto Enoteca Pizzeria,Italian,24.2,Weekend,,34,15,2023-07-17 20:08:28,Hyderabad,Android,Organic,4.8.1,Variant,S101197,2024-01-24 18:24:50,1,1,7,1,1,1
1478010,49987,Parm,Italian,6.69,Weekend,5.0,24,28,2023-11-01 04:11:42,Hyderabad,iOS,Instagram,4.8.1,Control,S101198,2024-01-12 12:42:01,1,0,3,0,1,0
1477113,6987,Hill Country Fried Chicken,Southern,12.23,Weekday,4.0,20,29,2023-08-03 19:41:37,Mumbai,Android,Instagram,4.9.0,Variant,S101199,2024-01-09 04:46:02,1,1,5,1,1,0
1476549,75169,Tamarind TriBeCa,Indian,6.74,Weekend,5.0,25,26,2023-08-08 09:59:04,Hyderabad,iOS,Referral,4.8.1,Control,S101200,2024-01-11 03:20:31,1,1,6,1,1,1
1476676,186473,Blue Ribbon Sushi,Japanese,16.06,Weekday,,34,33,2023-08-29 09:06:37,Bangalore,Android,Organic,4.9.0,Control,S101201,2024-01-24 14:13:55,1,0,3,0,1,0
1477595,370337,Blue Ribbon Fried Chicken,American,12.23,Weekend,,30,20,2023-10-09 14:54:30,Mumbai,Android,Referral,4.8.1,Control,S101202,2024-01-15 17:01:36,0,0,1,0,1,1
1477618,184325,Asuka Sushi,Japanese,22.8,Weekend,,30,28,2023-08-22 14:39:43,Chennai,Android,Referral,4.9.0,Control,S101203,2024-01-13 06:20:22,1,0,3,1,1,1
1477911,65306,Sushi of Gari Tribeca,Japanese,12.18,Weekend,5.0,35,19,2023-09-17 00:54:31,Bangalore,Android,Facebook,4.9.0,Control,S101204,2024-01-03 15:21:11,1,0,4,0,1,1
1476630,182252,Five Leaves,American,9.17,Weekend,4.0,34,23,2023-12-30 20:35:53,Bangalore,Android,Facebook,4.8.1,Control,S101205,2024-01-05 09:02:45,1,0,2,0,1,0
1477546,67162,Shake Shack,American,14.07,Weekday,4.0,24,28,2023-09-06 04:54:26,Mumbai,Android,Organic,4.8.1,Control,S101206,2024-01-24 02:07:29,1,0,3,0,1,0
1477320,397261,Blue Ribbon Fried Chicken,American,14.84,Weekend,5.0,21,25,2023-09-05 11:43:08,Mumbai,Android,Referral,4.9.0,Variant,S101207,2024-01-09 04:51:02,1,1,8,1,1,0
1477084,283051,Shake Shack,American,6.69,Weekday,5.0,26,32,2023-12-03 15:59:23,Delhi,Android,Organic,4.9.0,Variant,S101208,2024-01-30 02:11:58,1,1,4,1,1,0
1476726,41907,Hatsuhana,Japanese,14.07,Weekend,,26,17,2023-08-11 19:30:10,Hyderabad,Android,Organic,4.8.1,Control,S101209,2024-01-16 05:26:13,1,0,2,1,1,1
1478427,86806,Pylos,Mediterranean,14.12,Weekday,4.0,26,24,2023-08-31 09:28:29,Delhi,iOS,Organic,4.9.0,Control,S101210,2024-01-12 17:08:37,1,0,1,0,1,1
1476743,183520,Blue Ribbon Sushi,Japanese,6.69,Weekend,,35,26,2023-12-24 18:05:24,Hyderabad,iOS,Organic,4.9.0,Variant,S101211,2024-01-08 11:13:08,1,0,2,1,1,1
1478238,59314,Shake Shack,American,13.58,Weekend,,25,24,2023-09-27 18:03:36,Delhi,Android,Organic,4.9.0,Variant,S101212,2024-01-18 17:19:51,1,0,3,0,1,0
1476695,68300,Blue Ribbon Fried Chicken,American,33.18,Weekend,,26,20,2023-10-10 04:57:00,Delhi,Android,Organic,4.8.1,Variant,S101213,2024-01-05 19:16:48,1,0,3,1,1,0
1476573,370405,Haveli Indian Restaurant,Indian,29.1,Weekday,3.0,23,24,2023-09-25 00:48:16,Bangalore,Android,Referral,4.9.0,Control,S101214,2024-01-19 21:19:53,1,0,2,1,1,1
1478323,354948,Westville Hudson,American,24.25,Weekend,,25,21,2023-08-27 06:51:39,Pune,Android,Organic,4.9.0,Variant,S101215,2024-01-28 02:33:55,1,0,1,0,1,1
1477735,302769,Blue Ribbon Fried Chicken,American,29.05,Weekend,5.0,29,20,2023-07-28 15:08:32,Bangalore,Android,Facebook,4.9.0,Control,S101216,2024-01-18 11:11:30,1,0,4,1,1,1
1477674,334372,Rubirosa,Italian,6.55,Weekend,,23,15,2023-08-12 18:06:16,Bangalore,Android,Facebook,4.8.1,Control,S101217,2024-01-14 13:06:05,1,0,2,1,1,0
1478006,42781,Blue Ribbon Sushi,Japanese,24.3,Weekday,,21,26,2023-09-09 04:08:23,Bangalore,Android,Organic,4.9.0,Variant,S101218,2024-01-08 20:43:38,1,1,8,1,1,1
1478033,67748,Rubirosa,Italian,19.4,Weekend,4.0,34,16,2023-08-21 00:30:24,Mumbai,Android,Google Ads,4.9.0,Variant,S101219,2024-01-09 02:39:40,1,0,3,0,1,1
1478186,302923,Shake Shack,American,20.52,Weekend,3.0,31,15,2023-08-16 16:58:13,Chennai,iOS,Organic,4.9.0,Variant,S101220,2024-01-19 15:42:34,1,0,2,0,1,0
1477776,115213,Tamarind TriBeCa,Indian,29.39,Weekend,5.0,30,25,2023-10-24 10:03:21,Hyderabad,Android,Google Ads,4.8.1,Control,S101221,2024-01-13 21:36:33,1,1,7,1,1,0
1478312,398952,Han Dynasty,Chinese,13.78,Weekend,5.0,27,20,2023-11-14 07:25:40,Bangalore,iOS,Google Ads,4.9.0,Variant,S101222,2024-01-15 04:49:12,1,0,2,0,1,0
1477757,60688,Shake Shack,American,14.12,Weekend,,29,30,2023-10-22 14:09:09,Chennai,Android,Instagram,4.8.1,Control,S101223,2024-01-21 02:27:37,1,0,4,1,1,0
1477291,198194,The Kati Roll Company,Indian,19.4,Weekday,5.0,24,30,2023-09-05 00:22:17,Bangalore,iOS,Facebook,4.8.1,Variant,S101224,2024-01-08 14:28:04,0,1,4,1,1,0
1478168,78879,Blue Ribbon Fried Chicken,American,19.4,Weekend,4.0,33,21,2023-07-22 15:50:03,Pune,iOS,Organic,4.9.0,Variant,S101225,2024-01-19 14:21:12,1,0,3,0,1,0
1477269,255697,Sushi Samba,Japanese,6.84,Weekend,5.0,27,20,2023-09-05 12:29:32,Hyderabad,iOS,Instagram,4.8.1,Variant,S101226,2024-01-13 18:38:33,1,0,3,0,1,0
1477896,42052,Pepe Rosso To Go,Italian,22.8,Weekend,5.0,35,24,2023-10-05 03:21:01,Hyderabad,Android,Instagram,4.9.0,Variant,S101227,2024-01-16 07:47:50,1,0,4,1,1,1
1477507,146588,Shake Shack,American,19.4,Weekend,5.0,33,27,2023-07-31 10:45:08,Mumbai,Android,Facebook,4.8.1,Control,S101228,2024-01-30 05:13:08,1,0,1,1,1,0
1478271,347181,RedFarm Hudson,Chinese,14.12,Weekend,5.0,21,24,2023-10-18 13:55:19,Mumbai,Android,Facebook,4.9.0,Variant,S101229,2024-01-20 04:49:47,1,0,3,1,1,0
1477853,115213,Junoon,Indian,28.62,Weekday,5.0,21,32,2023-10-24 10:03:21,Hyderabad,Android,Google Ads,4.8.1,Control,S101230,2024-01-18 22:07:39,1,0,3,1,1,1
1477001,318451,Blue Ribbon Sushi,Japanese,29.25,Weekend,,22,27,2023-07-04 08:13:10,Bangalore,Android,Referral,4.8.1,Variant,S101231,2024-01-19 10:37:25,1,0,1,1,1,0
1476948,86421,Vanessa's Dumpling House,Chinese,9.65,Weekend,5.0,20,22,2023-08-26 02:44:47,Bangalore,Android,Organic,4.9.0,Control,S101232,2024-01-20 05:36:33,1,0,4,0,1,1
1478347,251817,Blue Ribbon Fried Chicken,American,15.71,Weekend,3.0,27,25,2023-09-04 11:53:16,Hyderabad,Android,Facebook,4.9.0,Control,S101233,2024-01-28 13:45:47,1,0,1,0,1,0
1478098,132906,Sushi of Gari 46,Japanese,12.13,Weekday,,20,33,2023-09-18 08:01:40,Pune,Android,Referral,4.9.0,Control,S101234,2024-01-08 03:07:16,1,0,1,0,1,0
